Unique ID,Unique Lake,sampledate,sample year,deepth sample,Value Flags TURB,TURB (NTU)
MEX120995,MEX11417,03/09/2014,NA,0.5,NA,2.6
MEX120996,MEX11417,05/10/2017,NA,0.5,NA,7.4
MEX120997,MEX11417,03/09/2015,NA,0.5,NA,6.7
MEX120998,MEX11417,03/09/2014,NA,0.5,NA,2.3
MEX120999,MEX11417,03/09/2015,NA,0.5,NA,7.3
MEX121000,MEX11417,03/09/2015,NA,0.5,NA,6.8
MEX121001,MEX11417,08/02/2018,NA,0.5,NA,7.4
MEX121002,MEX11417,16/02/2014,NA,0.5,NA,4.5
MEX121003,MEX11417,16/02/2014,NA,0.5,NA,4.3
MEX121004,MEX11417,16/03/2016,NA,0.5,NA,8.1
MEX121005,MEX11417,16/03/2016,NA,0.5,NA,9.1
MEX121006,MEX11417,16/03/2016,NA,0.5,NA,8.4
MEX121007,MEX11417,03/09/2014,NA,0.5,NA,2
MEX121008,MEX11417,08/09/2013,NA,0.5,NA,2.5
MEX121009,MEX11417,16/02/2014,NA,0.5,NA,4.8
MEX121010,MEX11417,08/02/2018,NA,0.5,NA,5.8
MEX121011,MEX11417,08/01/2013,NA,0.5,NA,3
MEX121012,MEX11417,08/01/2013,NA,0.5,NA,2.3
MEX121013,MEX11417,08/01/2013,NA,0.5,NA,3
MEX121014,MEX11417,20/02/2015,NA,0.5,NA,2.4
MEX121015,MEX11417,20/02/2015,NA,0.5,NA,2.5
MEX121016,MEX11417,20/02/2015,NA,0.5,NA,2.5
MEX121017,MEX11418,12/10/2016,NA,0.5,NA,150
MEX121018,MEX11418,11/06/2018,NA,0.5,NA,100
MEX121019,MEX11418,08/02/2019,NA,0.5,NA,140
MEX121020,MEX11418,31/10/2018,NA,0.5,NA,70
MEX121021,MEX11418,07/02/2018,NA,0.5,NA,180
MEX121022,MEX11419,11/06/2018,NA,0.5,NA,95
MEX121024,MEX11419,31/10/2018,NA,0.5,NA,70
MEX121025,MEX11419,08/02/2019,NA,0.5,NA,130
MEX121026,MEX11419,03/10/2017,NA,0.5,NA,130
MEX121027,MEX11419,07/02/2018,NA,0.5,NA,200
MEX121028,MEX11420,02/09/2015,NA,0.5,NA,310
MEX121029,MEX11420,12/10/2016,NA,0.5,NA,140
MEX121030,MEX11420,11/06/2018,NA,0.5,NA,90
MEX121031,MEX11420,08/02/2019,NA,0.5,NA,130
MEX121032,MEX11420,07/02/2018,NA,0.5,NA,230
MEX121033,MEX11420,03/11/2018,NA,0.5,NA,65
MEX121034,MEX11421,03/10/2017,NA,0.5,NA,180
MEX121035,MEX11421,12/10/2016,NA,0.5,NA,135
MEX121036,MEX11421,11/06/2018,NA,0.5,NA,80
MEX121037,MEX11421,06/02/2019,NA,0.5,NA,150
MEX121038,MEX11421,07/02/2018,NA,0.5,NA,190
MEX121039,MEX11421,03/11/2018,NA,0.5,NA,60
MEX121040,MEX11422,02/09/2015,NA,0.5,NA,340
MEX121041,MEX11422,03/10/2017,NA,0.5,NA,150
MEX121042,MEX11422,15/03/2016,NA,0.5,NA,230
MEX121043,MEX11422,02/09/2015,NA,0.5,NA,300
MEX121044,MEX11423,02/09/2015,NA,0.5,NA,320
MEX121045,MEX11423,28/10/2013,NA,0.5,NA,500
MEX121046,MEX11423,28/10/2013,NA,0.5,NA,550
MEX121047,MEX11423,02/09/2015,NA,0.5,NA,310
MEX121048,MEX11423,28/10/2013,NA,0.5,NA,800
MEX121049,MEX11423,02/09/2014,NA,0.5,NA,242.5
MEX121050,MEX11423,28/10/2013,NA,0.5,NA,800
MEX121051,MEX11423,15/03/2016,NA,0.5,NA,340
MEX121052,MEX11423,02/09/2015,NA,0.5,NA,310
MEX121053,MEX11423,02/09/2014,NA,0.5,NA,325
MEX121054,MEX11423,02/09/2014,NA,0.5,NA,600
MEX121055,MEX11423,17/02/2014,NA,0.5,NA,1500
MEX121056,MEX11423,17/02/2014,NA,0.5,NA,1250
MEX121057,MEX11423,28/10/2013,NA,0.5,NA,750
MEX121058,MEX11423,02/09/2014,NA,0.5,NA,400
MEX121059,MEX11423,14/03/2016,NA,0.5,NA,200
MEX121060,MEX11423,02/01/2013,NA,0.5,NA,210
MEX121061,MEX11423,02/01/2013,NA,0.5,NA,260
MEX121062,MEX11423,17/02/2014,NA,0.5,NA,1350
MEX121063,MEX11423,14/03/2016,NA,0.5,NA,340
MEX121064,MEX11423,15/03/2016,NA,0.5,NA,195
MEX121065,MEX11423,28/10/2013,NA,0.5,NA,800
MEX121066,MEX11423,15/03/2013,NA,0.5,NA,400
MEX121067,MEX11423,15/03/2013,NA,0.5,NA,237.5
MEX121068,MEX11423,15/03/2013,NA,0.5,NA,300
MEX121069,MEX11423,02/09/2014,NA,0.5,NA,250
MEX121070,MEX11423,15/03/2013,NA,0.5,NA,350
MEX121071,MEX11423,02/09/2014,NA,0.5,NA,215
MEX121072,MEX11423,15/03/2013,NA,0.5,NA,215
MEX121073,MEX11423,14/03/2016,NA,0.5,NA,190
MEX121074,MEX11423,15/03/2013,NA,0.5,NA,237.5
MEX121075,MEX11423,17/02/2014,NA,0.5,NA,1250
MEX121076,MEX11423,17/02/2014,NA,0.5,NA,1400
MEX121077,MEX11423,17/02/2014,NA,0.5,NA,1400
MEX121078,MEX11423,18/02/2015,NA,0.5,NA,550
MEX121079,MEX11423,18/02/2015,NA,0.5,NA,450
MEX121080,MEX11423,18/02/2015,NA,0.5,NA,525
MEX121081,MEX11424,04/12/2018,NA,0.5,NA,3.57
MEX121082,MEX11424,12/03/2019,NA,0.5,NA,4.39
MEX121083,MEX11424,13/10/2016,NA,0.5,<,2.5
MEX121084,MEX11424,07/09/2017,NA,0.5,NA,2.76
MEX121085,MEX11424,06/04/2015,NA,0.5,<,2.5
MEX121086,MEX11424,26/04/2017,NA,0.5,NA,3.64
MEX121087,MEX11424,02/05/2013,NA,0.5,NA,2.53
MEX121088,MEX11424,10/07/2018,NA,0.5,<,2.5
MEX121089,MEX11424,03/10/2014,NA,0.5,<,2.5
MEX121090,MEX11424,14/10/2015,NA,0.5,NA,2.73
MEX121091,MEX11424,20/04/2016,NA,0.5,NA,6.31
MEX121092,MEX11424,24/09/2013,NA,0.5,NA,7.98
MEX121093,MEX11424,24/04/2018,NA,0.5,NA,2.83
MEX121094,MEX11424,20/11/2012,NA,0.5,NA,0.88
MEX121095,MEX11424,27/03/2014,NA,0.5,<,2.5
MEX121096,MEX11425,14/10/2016,NA,0.5,NA,14
MEX121097,MEX11425,14/06/2018,NA,0.5,NA,2.1
MEX121098,MEX11425,06/07/2016,NA,0.5,NA,4.9
MEX121099,MEX11425,08/06/2017,NA,0.5,NA,4.2
MEX121100,MEX11425,05/02/2019,NA,0.5,NA,6.7
MEX121101,MEX11425,18/02/2014,NA,0.5,NA,18
MEX121102,MEX11425,11/02/2018,NA,0.5,NA,9.7
MEX121103,MEX11425,08/10/2017,NA,0.5,NA,75
MEX121104,MEX11425,30/10/2018,NA,0.5,NA,5
MEX121105,MEX11425,06/09/2015,NA,0.5,NA,21
MEX121106,MEX11425,16/03/2013,NA,0.5,NA,8.6
MEX121107,MEX11425,06/09/2014,NA,0.5,NA,14
MEX121108,MEX11425,02/09/2013,NA,0.5,NA,19
MEX121109,MEX11425,19/02/2015,NA,0.5,NA,7.3
MEX121110,MEX11426,14/10/2016,NA,0.5,NA,13
MEX121111,MEX11426,14/06/2018,NA,0.5,NA,4.7
MEX121112,MEX11426,06/02/2019,NA,0.5,NA,10
MEX121113,MEX11426,10/02/2018,NA,0.5,NA,9
MEX121114,MEX11426,27/10/2017,NA,0.5,NA,12
MEX121115,MEX11426,20/09/2013,NA,0.5,NA,62.5
MEX121116,MEX11426,18/03/2013,NA,0.5,NA,6.7
MEX121117,MEX11426,03/11/2018,NA,0.5,NA,17
MEX121118,MEX11426,18/02/2014,NA,0.5,NA,9
MEX121119,MEX11426,04/09/2015,NA,0.5,NA,21
MEX121120,MEX11426,05/09/2014,NA,0.5,NA,1.4
MEX121121,MEX11426,15/03/2016,NA,0.5,NA,3.6
MEX121122,MEX11426,19/02/2015,NA,0.5,NA,5.9
MEX121123,MEX11427,28/10/2016,NA,1,NA,1.8
MEX121124,MEX11427,22/08/2017,NA,0,NA,0.7
MEX121125,MEX11427,14/02/2018,NA,0,NA,2.1
MEX121126,MEX11427,14/02/2019,NA,0,NA,1.7
MEX121127,MEX11427,25/04/2017,NA,0,NA,2.4
MEX121128,MEX11427,29/06/2018,NA,0,NA,1.2
MEX121129,MEX11427,16/10/2013,NA,0,NA,1.4
MEX121130,MEX11427,06/05/2016,NA,0,NA,4.7
MEX121131,MEX11427,29/07/2014,NA,0,NA,1.5
MEX121132,MEX11427,12/11/2018,NA,0,NA,1.9
MEX121133,MEX11427,09/08/2015,NA,0,NA,3.4
MEX121134,MEX11427,18/03/2015,NA,0,NA,3.4
MEX121135,MEX11427,05/02/2014,NA,0,NA,8.5
MEX121136,MEX11427,10/04/2013,NA,0,NA,5.7
MEX121137,MEX11428,18/03/2015,NA,0,NA,3.4
MEX121138,MEX11428,28/10/2016,NA,0,NA,2.4
MEX121139,MEX11428,22/08/2017,NA,0,NA,1.5
MEX121140,MEX11428,14/02/2019,NA,0,NA,2.3
MEX121141,MEX11429,18/03/2015,NA,0,NA,3.5
MEX121142,MEX11429,28/10/2016,NA,0,NA,2
MEX121143,MEX11429,22/08/2017,NA,0,NA,1.4
MEX121144,MEX11429,14/02/2019,NA,0,NA,1
MEX121145,MEX11430,28/10/2016,NA,0,NA,2.2
MEX121146,MEX11430,22/08/2017,NA,0,NA,1.2
MEX121147,MEX11430,14/02/2019,NA,0,NA,1.9
MEX121148,MEX11430,14/02/2018,NA,0,NA,1.2
MEX121149,MEX11430,29/06/2018,NA,0,NA,1
MEX121150,MEX11430,29/06/2018,NA,0,NA,1.1
MEX121151,MEX11430,25/04/2017,NA,0,NA,1.9
MEX121152,MEX11430,14/02/2018,NA,0,NA,1.3
MEX121153,MEX11430,25/04/2017,NA,0,NA,2.6
MEX121154,MEX11430,16/10/2013,NA,0,NA,1.6
MEX121155,MEX11430,25/04/2017,NA,0,NA,2.5
MEX121156,MEX11430,14/02/2018,NA,0,NA,1.2
MEX121157,MEX11430,29/06/2018,NA,0,NA,1
MEX121158,MEX11430,29/07/2014,NA,0,NA,2
MEX121159,MEX11430,16/10/2013,NA,0,NA,0.98
MEX121160,MEX11430,12/11/2018,NA,0,NA,1.7
MEX121161,MEX11430,16/10/2013,NA,0,NA,2
MEX121162,MEX11430,29/07/2014,NA,0,NA,1.9
MEX121163,MEX11430,09/08/2015,NA,0,NA,2.5
MEX121164,MEX11430,09/08/2015,NA,0,NA,3
MEX121165,MEX11430,06/05/2016,NA,0,NA,2.8
MEX121166,MEX11430,06/05/2016,NA,0,NA,3.1
MEX121167,MEX11430,12/11/2018,NA,0,NA,28
MEX121168,MEX11430,06/05/2016,NA,0,NA,3.8
MEX121169,MEX11430,29/07/2014,NA,0,NA,2
MEX121170,MEX11430,09/08/2015,NA,0,NA,3
MEX121171,MEX11430,18/03/2015,NA,0,NA,5
MEX121172,MEX11430,05/02/2014,NA,0,NA,6.8
MEX121173,MEX11430,12/11/2018,NA,0,NA,1.6
MEX121174,MEX11430,05/02/2014,NA,0,NA,5
MEX121175,MEX11430,05/02/2014,NA,0,NA,6.5
MEX121176,MEX11430,10/04/2013,NA,0,NA,7.6
MEX121177,MEX11430,10/04/2013,NA,0,NA,6.2
MEX121178,MEX11430,10/04/2013,NA,0,NA,8.1
MEX121179,MEX11431,26/11/2018,NA,0.5,NA,22.5
MEX121180,MEX11431,07/03/2019,NA,0.5,NA,30.8
MEX121181,MEX11431,04/07/2018,NA,0.5,NA,38.9
MEX121182,MEX11431,03/05/2018,NA,0.5,NA,39.3
MEX121183,MEX11432,22/10/2015,NA,0.5,NA,153.5
MEX121184,MEX11432,13/04/2015,NA,0.5,NA,77
MEX121185,MEX11433,01/02/2018,NA,0.5,NA,162.3
MEX121186,MEX11434,22/03/2017,NA,0.5,NA,76.7
MEX121187,MEX11435,25/01/2018,NA,0.5,NA,167.8
MEX121188,MEX11435,16/05/2018,NA,0.5,NA,52.8
MEX121189,MEX11435,22/10/2015,NA,0.5,NA,146.8
MEX121190,MEX11435,29/11/2012,NA,0.5,NA,91.93
MEX121191,MEX11435,29/11/2012,NA,0.5,NA,85.96
MEX121192,MEX11435,22/03/2017,NA,0.5,NA,76.3
MEX121193,MEX11435,25/06/2018,NA,0.5,NA,40.1
MEX121194,MEX11435,17/10/2017,NA,0.5,NA,166.3
MEX121195,MEX11435,21/02/2018,NA,0.5,NA,144.3
MEX121196,MEX11435,22/03/2017,NA,0.5,NA,78.3
MEX121197,MEX11435,29/11/2012,NA,0.5,NA,87.13
MEX121198,MEX11435,29/11/2012,NA,0.5,NA,94.06
MEX121199,MEX11435,02/07/2018,NA,0.5,NA,46.2
MEX121200,MEX11435,13/04/2015,NA,0.5,NA,69
MEX121201,MEX11435,13/10/2016,NA,0.5,NA,123.5
MEX121202,MEX11435,12/03/2019,NA,0.5,NA,38
MEX121203,MEX11435,12/11/2018,NA,0.5,NA,101
MEX121204,MEX11435,17/10/2017,NA,0.5,NA,183.7
MEX121205,MEX11435,17/06/2016,NA,0.5,NA,89.6
MEX121206,MEX11435,13/10/2016,NA,0.5,NA,125.3
MEX121207,MEX11435,08/10/2014,NA,0.5,NA,61.7
MEX121208,MEX11435,13/10/2016,NA,0.5,NA,93.3
MEX121209,MEX11435,17/06/2016,NA,0.5,NA,106.5
MEX121210,MEX11435,08/10/2014,NA,0.5,NA,70.9
MEX121211,MEX11435,13/10/2016,NA,0.5,NA,123.3
MEX121212,MEX11435,17/10/2017,NA,0.5,NA,99.3
MEX121213,MEX11435,13/05/2013,NA,0.5,<,2.5
MEX121214,MEX11435,17/10/2017,NA,0.5,NA,203.8
MEX121215,MEX11435,08/10/2014,NA,0.5,NA,67.1
MEX121216,MEX11435,12/06/2018,NA,0.5,NA,213.7
MEX121217,MEX11435,08/10/2014,NA,0.5,NA,65.4
MEX121218,MEX11435,03/04/2014,NA,0.5,NA,107.5
MEX121219,MEX11435,13/05/2013,NA,0.5,<,2.5
MEX121220,MEX11435,03/04/2014,NA,0.5,NA,112.8
MEX121221,MEX11435,12/06/2018,NA,0.5,NA,93.8
MEX121222,MEX11435,13/05/2013,NA,0.5,<,2.5
MEX121223,MEX11435,26/09/2013,NA,0.5,NA,121
MEX121224,MEX11435,04/04/2014,NA,0.5,NA,134.7
MEX121225,MEX11435,04/04/2014,NA,0.5,NA,117.8
MEX121226,MEX11435,13/05/2013,NA,0.5,<,2.5
MEX121227,MEX11435,22/03/2017,NA,0.5,NA,76.9
MEX121228,MEX11435,17/06/2016,NA,0.5,NA,82.2
MEX121229,MEX11435,26/09/2013,NA,0.5,NA,261
MEX121230,MEX11435,26/09/2013,NA,0.5,NA,118
MEX121231,MEX11435,15/04/2015,NA,0.5,NA,75.3
MEX121232,MEX11435,15/04/2015,NA,0.5,NA,75.2
MEX121234,MEX11436,17/06/2016,NA,0.5,NA,451.2
MEX121235,MEX11436,26/09/2013,NA,0.5,NA,192
MEX121236,MEX11437,11/10/2016,NA,0.5,NA,7.6
MEX121237,MEX11437,22/03/2018,NA,0.5,NA,3.6
MEX121238,MEX11437,21/03/2017,NA,0.5,NA,4.7
MEX121239,MEX11437,12/02/2019,NA,0.5,NA,3.7
MEX121240,MEX11438,12/02/2019,NA,0.5,NA,4.4
MEX121241,MEX11438,22/03/2018,NA,0.5,NA,4.3
MEX121242,MEX11438,21/03/2017,NA,0.5,NA,2.3
MEX121243,MEX11438,28/12/2012,NA,0.5,NA,4
MEX121244,MEX11438,14/03/2013,NA,0.5,NA,4
MEX121245,MEX11438,30/06/2018,NA,0.5,NA,4.4
MEX121246,MEX11438,14/09/2017,NA,0.5,NA,6.4
MEX121247,MEX11438,14/09/2017,NA,0.5,NA,5.5
MEX121248,MEX11438,27/08/2014,NA,0.5,NA,5
MEX121249,MEX11438,05/07/2015,NA,0.5,NA,9.5
MEX121250,MEX11438,30/06/2018,NA,0.5,NA,10
MEX121251,MEX11438,22/06/2014,NA,0.5,NA,10
MEX121252,MEX11438,16/10/2015,NA,0.5,NA,5
MEX121253,MEX11438,22/06/2014,NA,0.5,NA,6.8
MEX121254,MEX11438,04/12/2018,NA,0.5,NA,11
MEX121255,MEX11438,16/10/2015,NA,0.5,NA,4.5
MEX121256,MEX11438,05/07/2015,NA,0.5,NA,17
MEX121257,MEX11438,04/12/2018,NA,0.5,NA,11
MEX121258,MEX11438,11/10/2016,NA,0.5,NA,8.9
MEX121259,MEX11438,01/04/2016,NA,0.5,NA,4.4
MEX121260,MEX11438,01/04/2016,NA,0.5,NA,4.6
MEX121261,MEX11439,14/03/2019,NA,0.5,NA,28
MEX121262,MEX11440,14/03/2019,NA,0.5,NA,50
MEX121263,MEX11441,15/03/2019,NA,0.5,NA,80
MEX121264,MEX11442,24/07/2018,NA,0.5,NA,23
MEX121265,MEX11442,02/05/2018,NA,0.5,NA,19
MEX121266,MEX11442,09/03/2019,NA,0.5,NA,12
MEX121267,MEX11442,19/12/2018,NA,0.5,NA,12
MEX121268,MEX11442,21/08/2014,NA,0.5,NA,3.6
MEX121269,MEX11442,09/04/2014,NA,0.5,NA,2.4
MEX121270,MEX11442,06/09/2016,NA,0.5,NA,19
MEX121271,MEX11442,23/09/2015,NA,0.5,NA,6.8
MEX121272,MEX11442,15/02/2017,NA,0.5,NA,19
MEX121273,MEX11442,28/08/2013,NA,0.5,NA,11
MEX121274,MEX11442,20/04/2016,NA,0.5,NA,10
MEX121275,MEX11442,27/03/2013,NA,0.5,NA,60
MEX121276,MEX11443,21/08/2013,NA,0.5,NA,35.4
MEX121277,MEX11444,27/10/2015,NA,0.5,NA,69.9
MEX121278,MEX11444,07/11/2018,NA,0.5,NA,80.9
MEX121279,MEX11445,07/11/2018,NA,0,NA,84.2
MEX121280,MEX11445,29/10/2015,NA,0.5,NA,121
MEX121281,MEX11446,05/11/2018,NA,0,NA,124.4
MEX121282,MEX11447,07/11/2018,NA,0.5,NA,94.6
MEX121283,MEX11448,05/11/2018,NA,0.5,NA,128
MEX121284,MEX11449,06/11/2018,NA,0.5,NA,98.2
MEX121285,MEX11450,06/11/2018,NA,0.5,NA,201.7
MEX121286,MEX11450,05/03/2019,NA,0.5,NA,110.2
MEX121287,MEX11451,05/03/2019,NA,0,NA,121.1
MEX121288,MEX11452,07/11/2018,NA,0.5,NA,82.7
MEX121289,MEX11452,06/03/2019,NA,0,NA,90.7
MEX121290,MEX11452,22/11/2012,NA,0.5,NA,20.5
MEX121291,MEX11452,01/03/2017,NA,0.5,NA,99
MEX121292,MEX11452,01/03/2017,NA,0,NA,70.1
MEX121293,MEX11452,05/03/2019,NA,0.5,NA,106
MEX121294,MEX11453,06/11/2018,NA,0,NA,91.3
MEX121295,MEX11453,04/10/2016,NA,0.5,NA,75.1
MEX121296,MEX11454,06/11/2018,NA,0.5,NA,102
MEX121297,MEX11455,06/11/2018,NA,0.5,NA,86.9
MEX121298,MEX11456,23/10/2014,NA,0.5,NA,60.9
MEX121299,MEX11457,05/11/2018,NA,0,NA,83.5
MEX121300,MEX11458,02/03/2017,NA,0,NA,73
MEX121301,MEX11458,22/11/2012,NA,0.5,NA,21.16
MEX121302,MEX11458,03/03/2017,NA,0,NA,64
MEX121303,MEX11458,18/04/2018,NA,0,NA,79.2
MEX121304,MEX11458,27/10/2015,NA,0,NA,72.6
MEX121305,MEX11458,07/11/2018,NA,0,NA,87.2
MEX121306,MEX11458,06/03/2019,NA,0.5,NA,93.5
MEX121307,MEX11458,23/10/2014,NA,0.5,NA,67.3
MEX121308,MEX11458,23/10/2014,NA,0.5,NA,70.1
MEX121309,MEX11458,23/11/2012,NA,0.5,NA,29.36
MEX121310,MEX11458,21/11/2012,NA,0.5,NA,24.13
MEX121311,MEX11458,06/11/2018,NA,0,NA,118.5
MEX121312,MEX11458,22/10/2014,NA,0.5,NA,60
MEX121313,MEX11458,27/10/2015,NA,0.5,NA,73.9
MEX121314,MEX11458,02/03/2017,NA,0.5,NA,73.4
MEX121315,MEX11458,06/11/2018,NA,0.5,NA,84.1
MEX121316,MEX11458,16/04/2018,NA,0,NA,188.5
MEX121317,MEX11458,21/11/2012,NA,0.5,NA,49.3
MEX121318,MEX11458,22/11/2012,NA,0,NA,16.86
MEX121319,MEX11458,03/03/2017,NA,0.5,NA,70
MEX121320,MEX11458,21/08/2013,NA,0.5,NA,39.4
MEX121321,MEX11458,06/11/2018,NA,0.5,NA,90.7
MEX121322,MEX11458,10/06/2015,NA,0.5,NA,59.8
MEX121323,MEX11458,06/03/2019,NA,0,NA,91
MEX121324,MEX11458,11/10/2017,NA,0.5,NA,135.3
MEX121325,MEX11458,18/04/2018,NA,0.5,NA,79.8
MEX121326,MEX11458,22/11/2012,NA,0,NA,25
MEX121327,MEX11458,18/04/2018,NA,0.5,NA,90.2
MEX121328,MEX11458,02/03/2017,NA,0.5,NA,72.3
MEX121329,MEX11458,02/03/2017,NA,0.5,NA,82.5
MEX121330,MEX11458,22/11/2012,NA,0.5,NA,40.13
MEX121331,MEX11458,21/11/2012,NA,0.5,NA,58.93
MEX121332,MEX11458,03/03/2017,NA,0,NA,125.3
MEX121333,MEX11458,11/10/2017,NA,0,NA,140.7
MEX121334,MEX11458,16/04/2018,NA,0,NA,166.5
MEX121335,MEX11458,16/04/2018,NA,0.5,NA,166
MEX121336,MEX11458,21/11/2012,NA,0.5,NA,43.16
MEX121337,MEX11458,21/10/2014,NA,0.5,NA,92.5
MEX121338,MEX11458,22/10/2014,NA,0,NA,56.9
MEX121339,MEX11458,22/11/2012,NA,0,NA,49.2
MEX121340,MEX11458,05/03/2019,NA,0,NA,111
MEX121341,MEX11458,21/11/2012,NA,0.5,NA,21.56
MEX121342,MEX11458,02/03/2017,NA,0.5,NA,71
MEX121343,MEX11458,04/10/2016,NA,0.5,NA,65.1
MEX121344,MEX11458,11/06/2015,NA,0.5,NA,153.7
MEX121345,MEX11458,29/05/2014,NA,0,NA,132.2
MEX121346,MEX11458,28/10/2015,NA,0.5,NA,148
MEX121347,MEX11458,29/10/2015,NA,0,NA,138.5
MEX121348,MEX11458,06/03/2019,NA,0.5,NA,98.5
MEX121349,MEX11458,17/04/2018,NA,0.5,NA,79.2
MEX121350,MEX11458,18/04/2018,NA,0.5,NA,98.8
MEX121351,MEX11458,21/11/2012,NA,0,NA,23.96
MEX121352,MEX11458,04/03/2019,NA,0,NA,127.8
MEX121353,MEX11458,05/10/2016,NA,0,NA,93.5
MEX121354,MEX11458,27/10/2015,NA,0.5,NA,78
MEX121355,MEX11458,05/03/2019,NA,0.5,NA,112.3
MEX121356,MEX11458,21/08/2013,NA,0.5,NA,48.1
MEX121357,MEX11458,28/05/2014,NA,0.5,NA,57.6
MEX121358,MEX11458,11/10/2017,NA,0,NA,116.5
MEX121359,MEX11458,03/03/2017,NA,0,NA,117.5
MEX121360,MEX11458,09/06/2015,NA,0,NA,52.4
MEX121361,MEX11458,01/03/2017,NA,0,NA,97
MEX121362,MEX11458,28/05/2014,NA,0.5,NA,60.6
MEX121363,MEX11458,04/03/2019,NA,0,NA,169.8
MEX121364,MEX11458,22/11/2012,NA,0.5,NA,19.33
MEX121365,MEX11458,17/04/2018,NA,0.5,NA,125.8
MEX121366,MEX11458,29/05/2014,NA,0.5,NA,160.2
MEX121367,MEX11458,18/04/2018,NA,0,NA,107
MEX121368,MEX11458,05/03/2019,NA,0.5,NA,131.9
MEX121369,MEX11458,05/10/2016,NA,0.5,NA,147
MEX121370,MEX11458,22/10/2014,NA,0.5,NA,77.9
MEX121371,MEX11458,21/10/2014,NA,0,NA,111.5
MEX121372,MEX11458,17/04/2018,NA,0,NA,107.4
MEX121373,MEX11458,20/08/2013,NA,0.5,NA,46.1
MEX121374,MEX11458,28/05/2014,NA,0,NA,51.3
MEX121375,MEX11458,23/11/2012,NA,0,NA,36.43
MEX121376,MEX11458,05/03/2019,NA,0.5,NA,126.5
MEX121377,MEX11458,01/03/2017,NA,0.5,NA,113.5
MEX121378,MEX11458,20/08/2013,NA,0.5,NA,32.6
MEX121379,MEX11458,22/10/2014,NA,0,NA,92.3
MEX121380,MEX11458,20/06/2018,NA,0,NA,87
MEX121381,MEX11458,09/06/2015,NA,0.5,NA,65.7
MEX121382,MEX11458,13/10/2017,NA,1,NA,111.3
MEX121383,MEX11458,05/03/2019,NA,0.5,NA,88.5
MEX121384,MEX11458,19/06/2018,NA,0,NA,99.3
MEX121385,MEX11458,23/10/2014,NA,0.5,NA,78
MEX121386,MEX11458,28/05/2014,NA,0.5,NA,79
MEX121387,MEX11458,27/05/2014,NA,0.5,NA,59
MEX121388,MEX11458,12/10/2017,NA,0.5,NA,98.2
MEX121389,MEX11458,10/06/2015,NA,0.5,NA,56.7
MEX121390,MEX11458,05/10/2016,NA,0.5,NA,77.2
MEX121391,MEX11458,13/10/2017,NA,0.5,NA,93.6
MEX121392,MEX11458,20/08/2013,NA,0,NA,33.9
MEX121393,MEX11458,02/03/2017,NA,0.5,NA,91.3
MEX121394,MEX11458,12/10/2017,NA,0.5,NA,93
MEX121395,MEX11458,04/10/2016,NA,0,NA,68.7
MEX121396,MEX11458,20/06/2018,NA,0.5,NA,104.7
MEX121397,MEX11458,22/10/2014,NA,0.5,NA,78.1
MEX121398,MEX11458,05/10/2016,NA,0.5,NA,75.2
MEX121399,MEX11458,19/08/2013,NA,0,NA,115
MEX121400,MEX11458,13/10/2017,NA,0.5,NA,94.6
MEX121401,MEX11458,20/08/2013,NA,0.5,NA,39
MEX121402,MEX11458,20/06/2018,NA,0.5,NA,126.5
MEX121403,MEX11458,20/08/2013,NA,0.5,NA,46.8
MEX121404,MEX11458,08/05/2013,NA,0.5,NA,57.8
MEX121405,MEX11458,20/06/2018,NA,0.5,NA,89.1
MEX121406,MEX11458,10/06/2015,NA,0.5,NA,45.4
MEX121407,MEX11458,19/08/2013,NA,0,NA,146
MEX121408,MEX11458,08/05/2013,NA,0.5,NA,59.8
MEX121409,MEX11458,08/05/2013,NA,0,NA,51.2
MEX121410,MEX11458,11/06/2015,NA,0,NA,71
MEX121411,MEX11458,28/10/2015,NA,0.5,NA,78.6
MEX121412,MEX11458,08/06/2016,NA,0.5,NA,79.4
MEX121413,MEX11458,07/05/2013,NA,0.5,NA,69.6
MEX121414,MEX11458,01/03/2017,NA,0.5,NA,95.3
MEX121415,MEX11458,08/05/2013,NA,0,NA,57.7
MEX121416,MEX11458,08/06/2016,NA,0.5,NA,77
MEX121417,MEX11458,08/06/2016,NA,0,NA,76.1
MEX121418,MEX11458,28/10/2015,NA,0.5,NA,90.7
MEX121419,MEX11458,11/06/2015,NA,0.5,NA,69.4
MEX121420,MEX11458,07/05/2013,NA,0,NA,58.8
MEX121421,MEX11458,07/05/2013,NA,0.5,NA,56.5
MEX121422,MEX11458,28/05/2014,NA,0,NA,61.3
MEX121423,MEX11458,20/08/2013,NA,0.5,NA,34
MEX121424,MEX11458,08/05/2013,NA,0.5,NA,55.9
MEX121425,MEX11458,28/10/2015,NA,0,NA,149.7
MEX121426,MEX11458,12/10/2017,NA,0,NA,80.3
MEX121427,MEX11458,07/05/2013,NA,0.5,NA,68.7
MEX121428,MEX11458,19/06/2018,NA,0.5,NA,94.6
MEX121429,MEX11458,20/06/2018,NA,0,NA,124.6
MEX121430,MEX11458,03/03/2017,NA,0.5,NA,122.2
MEX121431,MEX11458,06/10/2016,NA,0,NA,165.3
MEX121432,MEX11458,06/05/2013,NA,0,NA,120
MEX121433,MEX11458,07/05/2013,NA,0.5,NA,64.6
MEX121434,MEX11458,07/05/2013,NA,0,NA,55.3
MEX121435,MEX11458,08/06/2016,NA,0,NA,93
